# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142290;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142350;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142410;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142470;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142530;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142590;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142650;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142710;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142770;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142830;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142890;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142950;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143010;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143070;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143130;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143190;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143250;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143310;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143370;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143430;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143490;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143550;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143610;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143670;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143730;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143790;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143850;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143910;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441143970;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144030;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144090;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144150;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144210;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144270;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144330;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144390;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144450;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144510;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144570;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144630;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144690;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144750;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144810;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144870;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144930;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441144990;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145050;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145110;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145170;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145230;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145290;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145350;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145410;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145470;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145530;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145590;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145650;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441145710;0.00;0.00
