# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;593896;124875564;99.53;0;120843116;8910184;7.10;59459852;61447816;580
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;614968;124854492;99.51;0;120815228;8910192;7.10;58428280;62453252;402148
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;594540;124874920;99.53;0;120827084;8910192;7.10;57239960;63654024;6504
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;595768;124873692;99.53;0;120498224;9508476;7.58;56333400;64566892;250352
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;608744;124860716;99.51;0;118996820;10719480;8.54;63087644;57779400;0
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;598656;124870804;99.52;0;119020824;10719404;8.54;66691804;54199636;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441142290;580156;124889304;99.54;0;119065392;10719412;8.54;64040776;56897016;68
ip-10-234-134-85.us-west-1.compute.internal;60;1441142350;599692;124869768;99.52;0;120846384;8944012;7.13;76704464;44237952;400
ip-10-234-134-85.us-west-1.compute.internal;60;1441142410;598416;124871044;99.52;0;120172892;9636220;7.68;75053852;45898080;156
ip-10-234-134-85.us-west-1.compute.internal;60;1441142470;598388;124871072;99.52;0;119387612;10505036;8.37;69329284;51671836;120
ip-10-234-134-85.us-west-1.compute.internal;60;1441142530;612048;124857412;99.51;0;118955328;11406312;9.09;66168176;55221888;204
ip-10-234-134-85.us-west-1.compute.internal;60;1441142590;617580;124851880;99.51;0;118269632;12512648;9.97;66664792;54877756;100
ip-10-234-134-85.us-west-1.compute.internal;60;1441142650;613460;124856000;99.51;0;117581712;13225696;10.54;67151524;54532764;108
ip-10-234-134-85.us-west-1.compute.internal;60;1441142710;612288;124857172;99.51;0;116866320;13946944;11.12;67636836;54176072;128
ip-10-234-134-85.us-west-1.compute.internal;60;1441142770;608616;124860844;99.51;0;116318260;14659996;11.68;68191848;53907056;120
ip-10-234-134-85.us-west-1.compute.internal;60;1441142830;602488;124866972;99.52;0;116263332;14741956;11.75;68274136;53861460;0
ip-10-234-134-85.us-west-1.compute.internal;60;1441142890;599056;124870404;99.52;0;122262612;8939836;7.13;68958908;53394988;400
ip-10-234-134-85.us-west-1.compute.internal;60;1441142950;610024;124859436;99.51;0;122498976;8944760;7.13;68060464;54533696;64
ip-10-234-134-85.us-west-1.compute.internal;60;1441143010;587140;124882320;99.53;0;122511520;8952372;7.14;68056728;54559596;100
ip-10-234-134-85.us-west-1.compute.internal;60;1441143070;606076;124863384;99.52;0;121971792;9492608;7.57;68773120;53843632;1060
ip-10-234-134-85.us-west-1.compute.internal;60;1441143130;581032;124888428;99.54;0;121702580;9775180;7.79;77577596;45055608;92
ip-10-234-134-85.us-west-1.compute.internal;60;1441143190;600196;124869264;99.52;0;121674612;9775164;7.79;93249988;29354568;80
ip-10-234-134-85.us-west-1.compute.internal;60;1441143250;603296;124866164;99.52;0;121700292;9864924;7.86;81805344;40915796;1756
ip-10-234-134-85.us-west-1.compute.internal;60;1441143310;593904;124875556;99.53;0;121742056;9865028;7.86;75474556;47286580;92
ip-10-234-134-85.us-west-1.compute.internal;60;1441143370;607776;124861684;99.52;0;121727748;9865300;7.86;73190072;49558652;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441143430;604712;124864748;99.52;0;121727176;9865316;7.86;72682784;50064956;80
ip-10-234-134-85.us-west-1.compute.internal;60;1441143490;606896;124862564;99.52;0;121728696;9865556;7.86;70771460;51979384;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441143550;603928;124865532;99.52;0;121759232;9867296;7.86;68857648;53923428;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441143610;585044;124884416;99.53;0;121795516;9865596;7.86;66187248;56631244;108
ip-10-234-134-85.us-west-1.compute.internal;60;1441143670;601764;124867696;99.52;0;122210812;9472408;7.55;65989784;56839656;104
ip-10-234-134-85.us-west-1.compute.internal;60;1441143730;590048;124879412;99.53;0;122126068;9559784;7.62;66040836;56792764;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441143790;608336;124861124;99.52;0;122080428;9643036;7.69;66092072;56777096;92
ip-10-234-134-85.us-west-1.compute.internal;60;1441143850;595372;124874088;99.53;0;121989456;9825492;7.83;72822400;50139468;84
ip-10-234-134-85.us-west-1.compute.internal;60;1441143910;597336;124872124;99.52;0;122114052;9825408;7.83;68550644;54535924;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441143970;578472;124890988;99.54;0;122132348;9825412;7.83;66584564;56522176;84
ip-10-234-134-85.us-west-1.compute.internal;60;1441144030;583080;124886380;99.54;0;122191100;9869108;7.87;68278644;54928040;108
ip-10-234-134-85.us-west-1.compute.internal;60;1441144090;581252;124888208;99.54;0;121444556;10614948;8.46;74362844;48841652;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441144150;591556;124877904;99.53;0;121408172;10639564;8.48;75520120;47670544;104
ip-10-234-134-85.us-west-1.compute.internal;60;1441144210;644224;124825236;99.49;0;121350412;10639540;8.48;75442736;47691608;100
ip-10-234-134-85.us-west-1.compute.internal;60;1441144270;1804240;123665220;98.56;0;121067796;9762464;7.78;74665760;47308380;88
ip-10-234-134-85.us-west-1.compute.internal;60;1441144330;597352;124872108;99.52;0;121805908;10217328;8.14;75580172;47581588;84
