# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;xvda;1.95;9.48;28.57;19.51;0.00;1.26;0.20;0.04
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;xvdb;1683.10;28082.13;24215.13;31.07;1.13;0.67;0.15;25.27
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;xvdc;1684.27;28467.33;24220.90;31.28;1.05;0.62;0.15;24.70
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;xvdd;1685.13;28134.67;24192.52;31.05;1.04;0.62;0.15;24.99
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;xvde;1679.43;28032.93;24131.60;31.06;1.12;0.67;0.15;25.10
ip-10-234-134-85.us-west-1.compute.internal;60;1441141930;md0;6709.98;112717.33;96760.15;31.22;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;xvda;0.85;0.00;16.63;19.57;0.00;1.24;0.16;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;xvdb;2200.27;61820.40;31812.72;42.56;2.17;0.99;0.15;32.68
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;xvdc;2202.17;62343.33;31766.67;42.74;2.16;0.98;0.14;31.76
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;xvdd;2194.75;61841.87;31755.82;42.65;1.99;0.91;0.15;31.93
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;xvde;2190.28;60990.67;31737.47;42.34;2.74;1.25;0.15;33.38
ip-10-234-134-85.us-west-1.compute.internal;60;1441141990;md0;8775.02;246996.27;127146.27;42.64;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;xvda;0.57;0.00;13.43;23.71;0.00;0.88;0.21;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;xvdb;3063.18;80849.60;46912.32;41.71;3.30;1.08;0.12;36.18
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;xvdc;3029.13;80585.07;46691.33;42.02;3.42;1.13;0.12;35.40
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;xvdd;3036.50;81302.27;46645.02;42.14;2.94;0.97;0.12;35.89
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;xvde;3062.30;81620.00;46852.93;41.95;4.86;1.59;0.12;37.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441142050;md0;12170.15;324356.93;187028.00;42.02;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;xvda;1.62;20.67;16.57;23.03;0.00;1.08;0.13;0.02
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;xvdb;3067.80;78908.53;54250.28;43.41;3.61;1.18;0.11;33.31
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;xvdc;3082.50;79096.53;54498.13;43.34;3.98;1.29;0.11;32.40
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;xvdd;3075.85;78748.27;54478.33;43.31;3.42;1.11;0.11;32.56
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;xvde;3078.42;78981.73;54458.93;43.35;5.00;1.62;0.11;34.35
ip-10-234-134-85.us-west-1.compute.internal;60;1441142110;md0;12287.45;315734.80;217685.68;43.41;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;xvda;0.88;0.00;17.65;19.98;0.00;0.92;0.17;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;xvdb;1464.28;46000.80;3337.52;33.69;0.55;0.37;0.14;20.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;xvdc;1466.53;46109.60;3402.93;33.76;0.51;0.35;0.13;19.71
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;xvdd;1454.10;46082.00;3420.45;34.04;0.50;0.35;0.14;19.84
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;xvde;1455.13;46125.33;3382.55;34.02;0.81;0.56;0.14;20.66
ip-10-234-134-85.us-west-1.compute.internal;60;1441142170;md0;5835.97;184318.00;13543.45;33.90;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;xvda;0.50;0.00;12.95;25.90;0.00;1.10;0.23;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;xvdb;1612.77;25059.20;23.63;15.55;0.21;0.13;0.13;20.28
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;xvdc;1608.17;24980.40;22.80;15.55;0.20;0.13;0.12;20.05
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;xvdd;1606.90;24947.33;29.33;15.54;0.21;0.13;0.13;20.31
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;xvde;1618.68;25068.13;30.42;15.51;0.22;0.13;0.13;21.38
ip-10-234-134-85.us-west-1.compute.internal;60;1441142230;md0;6446.35;100055.07;106.18;15.54;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441142290;xvda;0.52;0.00;13.13;25.42;0.00;1.00;0.26;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441142290;xvdb;1701.88;35297.73;544.27;21.06;0.38;0.22;0.13;22.81
ip-10-234-134-85.us-west-1.compute.internal;60;1441142290;xvdc;1710.85;35522.93;566.27;21.09;0.39;0.23;0.14;23.25
