Linux 3.10.0-229.el7.x86_64 (ip-10-234-134-85.us-west-1.compute.internal) 	09/01/2015 	_x86_64_	(16 CPU)

05:11:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:36:10 PM     all      0.04      0.00      0.31      3.29      0.13     96.23
06:37:10 PM     all      0.05      0.00      0.32      3.01      0.14     96.48
06:38:10 PM     all      0.03      0.00      0.32      3.54      0.11     96.00
06:39:10 PM     all      0.04      0.00      0.32      3.02      0.14     96.48
06:40:10 PM     all      0.73      0.00      0.99      2.76      0.10     95.42
06:41:10 PM     all      2.43      0.00      2.23      0.96      0.11     94.27
06:42:10 PM     all      2.56      0.00      2.41      0.84      0.11     94.08
06:43:10 PM     all      4.18      0.00      2.10      0.23      0.06     93.43
06:44:10 PM     all      5.37      0.00      0.83      0.03      0.00     93.77
06:45:10 PM     all      5.45      0.00      0.86      0.01      0.00     93.68
06:46:10 PM     all      5.43      0.00      0.97      0.10      0.01     93.49
