# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
ip-10-234-134-85.us-west-1.compute.internal;60;1441135672;603456;124866004;99.52;0;123037012;8943884;7.13;82331372;40792280;3807080
ip-10-234-134-85.us-west-1.compute.internal;60;1441135732;579936;124889524;99.54;0;116789156;15568764;12.41;65874124;56996812;5618584
ip-10-234-134-85.us-west-1.compute.internal;60;1441135792;3055388;122414072;97.56;0;116113148;14101204;11.24;61803672;58284828;1614316
ip-10-234-134-85.us-west-1.compute.internal;60;1441135852;609104;124860356;99.51;0;121351976;9826576;7.83;64956988;57353260;1234468
ip-10-234-134-85.us-west-1.compute.internal;60;1441135912;597256;124872204;99.52;0;122023888;8940332;7.13;61117500;60992200;10925016
ip-10-234-134-85.us-west-1.compute.internal;60;1441135972;606232;124863228;99.52;0;117460664;14582728;11.62;63199364;58717380;1030792
ip-10-234-134-85.us-west-1.compute.internal;60;1441136032;615124;124854336;99.51;0;117291480;14586692;11.63;63127124;58621588;2319428
ip-10-234-134-85.us-west-1.compute.internal;60;1441136092;610388;124859072;99.51;0;121515384;8923400;7.11;62869572;58723996;1074500
ip-10-234-134-85.us-west-1.compute.internal;60;1441136152;608604;124860856;99.51;0;121372604;8923784;7.11;60777572;60673800;1759424
ip-10-234-134-85.us-west-1.compute.internal;60;1441136212;577084;124892376;99.54;0;118153876;12295744;9.80;62318344;59055104;8969444
ip-10-234-134-85.us-west-1.compute.internal;60;1441136272;608352;124861108;99.52;0;112979896;17219580;13.72;64805204;56462316;299432
ip-10-234-134-85.us-west-1.compute.internal;60;1441136332;2731840;122737620;97.82;0;115310092;12555988;10.01;63637704;55349824;1256164
ip-10-234-134-85.us-west-1.compute.internal;60;1441136392;594372;124875088;99.53;0;112753836;17217352;13.72;64704380;56333268;396604
ip-10-234-134-85.us-west-1.compute.internal;60;1441136452;592216;124877244;99.53;0;113585424;16200044;12.91;64454700;56426724;849536
ip-10-234-134-85.us-west-1.compute.internal;60;1441136512;582924;124886536;99.54;0;112529968;17214900;13.72;64592936;56220544;1073668
ip-10-234-134-85.us-west-1.compute.internal;60;1441136572;610384;124859076;99.51;0;112419792;17215084;13.72;64534404;56168688;647184
ip-10-234-134-85.us-west-1.compute.internal;60;1441136632;7760128;117709332;93.82;0;113424332;9976552;7.95;58860036;54643580;1101828
ip-10-234-134-85.us-west-1.compute.internal;60;1441136692;2584896;122884564;97.94;0;118519748;8920688;7.11;71508480;47087220;763044
ip-10-234-134-85.us-west-1.compute.internal;60;1441136752;591168;124878292;99.53;0;120468704;8920680;7.11;69769220;50776316;1485488
ip-10-234-134-85.us-west-1.compute.internal;60;1441136812;608752;124860708;99.51;0;120448608;8920672;7.11;66030684;54493588;1122992
ip-10-234-134-85.us-west-1.compute.internal;60;1441136872;606240;124863220;99.52;0;120462380;8920664;7.11;63020428;57518972;769280
ip-10-234-134-85.us-west-1.compute.internal;60;1441136932;597668;124871792;99.52;0;120458668;8920544;7.11;60506916;60027520;1460228
ip-10-234-134-85.us-west-1.compute.internal;60;1441136992;603632;124865828;99.52;0;120430708;8920520;7.11;60335988;60170416;1122920
ip-10-234-134-85.us-west-1.compute.internal;60;1441137052;592160;124877300;99.53;0;120435800;8920700;7.11;60338612;60174384;760540
ip-10-234-134-85.us-west-1.compute.internal;60;1441137112;594880;124874580;99.53;0;120423220;8920740;7.11;60335896;60163316;1467556
ip-10-234-134-85.us-west-1.compute.internal;60;1441137172;589820;124879640;99.53;0;120415108;8920852;7.11;60326532;60165228;1089016
ip-10-234-134-85.us-west-1.compute.internal;60;1441137232;581828;124887632;99.54;0;120410684;8920684;7.11;60325712;60162312;712028
ip-10-234-134-85.us-west-1.compute.internal;60;1441137292;692712;124776748;99.45;0;120261064;8920620;7.11;60250312;60086632;1417712
ip-10-234-134-85.us-west-1.compute.internal;60;1441137352;794104;124675356;99.37;0;120175652;8920680;7.11;60207256;60045924;1021264
ip-10-234-134-85.us-west-1.compute.internal;60;1441137412;681960;124787500;99.46;0;120298716;8920684;7.11;60268680;60106872;582216
ip-10-234-134-85.us-west-1.compute.internal;60;1441137472;846152;124623308;99.33;0;120149280;8920688;7.11;60194356;60032584;1260540
ip-10-234-134-85.us-west-1.compute.internal;60;1441137532;898764;124570696;99.28;0;120105644;8920684;7.11;60174056;60010148;886188
ip-10-234-134-85.us-west-1.compute.internal;60;1441137592;953924;124515536;99.24;0;120060932;8920624;7.11;60154396;59983036;1560560
ip-10-234-134-85.us-west-1.compute.internal;60;1441137652;971468;124497992;99.23;0;120049704;8920560;7.11;60141580;59984412;1124712
ip-10-234-134-85.us-west-1.compute.internal;60;1441137712;879952;124589508;99.30;0;120130856;8920692;7.11;60181848;60026588;697328
ip-10-234-134-85.us-west-1.compute.internal;60;1441137772;936828;124532632;99.25;0;120062612;8920688;7.11;60148424;59991260;1364204
ip-10-234-134-85.us-west-1.compute.internal;60;1441137832;850488;124618972;99.32;0;120137184;8920692;7.11;60190448;60024544;920856
ip-10-234-134-85.us-west-1.compute.internal;60;1441137892;674172;124795288;99.46;0;120297804;8920684;7.11;60266308;60107436;486532
ip-10-234-134-85.us-west-1.compute.internal;60;1441137952;597748;124871712;99.52;0;107142836;24768184;19.74;66989736;53542952;5612404
ip-10-234-134-85.us-west-1.compute.internal;60;1441138012;593796;124875664;99.53;0;87190928;44639800;35.58;77046936;43593724;6252824
ip-10-234-134-85.us-west-1.compute.internal;60;1441138072;593948;124875512;99.53;0;80394128;49767988;39.67;81010660;40190544;6674916
ip-10-234-134-85.us-west-1.compute.internal;60;1441138132;581476;124887984;99.54;0;79234180;50933256;40.59;81780176;39506680;3576564
ip-10-234-134-85.us-west-1.compute.internal;60;1441138192;599620;124869840;99.52;0;79216704;50933240;40.59;81656712;39612160;4909192
ip-10-234-134-85.us-west-1.compute.internal;60;1441138252;587212;124882248;99.53;0;79232324;50933248;40.59;81671524;39611492;5006792
ip-10-234-134-85.us-west-1.compute.internal;60;1441138312;601528;124867932;99.52;0;79218364;50933276;40.59;81662436;39605592;5406316
ip-10-234-134-85.us-west-1.compute.internal;60;1441138372;603788;124865672;99.52;0;79284476;50933320;40.59;81998096;39337392;5271624
ip-10-234-134-85.us-west-1.compute.internal;60;1441138432;599400;124870060;99.52;0;79291940;50933256;40.59;82024424;39318748;5789396
ip-10-234-134-85.us-west-1.compute.internal;60;1441138492;581856;124887604;99.54;0;79306896;50933252;40.59;81714448;39643344;6040012
ip-10-234-134-85.us-west-1.compute.internal;60;1441138552;593500;124875960;99.53;0;79298832;50933252;40.59;81697060;39653792;968916
ip-10-234-134-85.us-west-1.compute.internal;60;1441138612;584504;124884956;99.53;0;79332824;50933104;40.59;81708056;39674112;3379780
ip-10-234-134-85.us-west-1.compute.internal;60;1441138672;10700296;114769164;91.47;0;77738112;42529960;33.90;69160924;42230436;2366952
ip-10-234-134-85.us-west-1.compute.internal;60;1441138732;14637364;110832096;88.33;0;82278500;34126828;27.20;62925180;44612856;6131292
ip-10-234-134-85.us-west-1.compute.internal;60;1441138792;24700260;100769200;80.31;0;80544840;25727516;20.51;54596768;42814096;401776
ip-10-234-134-85.us-west-1.compute.internal;60;1441138852;19530740;105938720;84.43;0;85726748;25727472;20.50;54596204;47994348;419680
ip-10-234-134-85.us-west-1.compute.internal;60;1441138912;14745296;110724164;88.25;0;90512360;25727652;20.51;54672664;52704240;211384
ip-10-234-134-85.us-west-1.compute.internal;60;1441138972;8918572;116550888;92.89;0;96336928;25727644;20.51;59255248;53946304;265136
ip-10-234-134-85.us-west-1.compute.internal;60;1441139032;3006300;122463160;97.60;0;102208084;25727728;20.51;66056764;53016836;517892
ip-10-234-134-85.us-west-1.compute.internal;60;1441139092;1433112;124036348;98.86;0;103746328;25727608;20.51;69618084;50992832;568128
ip-10-234-134-85.us-west-1.compute.internal;60;1441139152;584160;124885300;99.53;0;104566648;25727668;20.51;71350580;50082748;654532
ip-10-234-134-85.us-west-1.compute.internal;60;1441139212;579196;124890264;99.54;0;104571460;25727660;20.51;72138648;49299104;343844
ip-10-234-134-85.us-west-1.compute.internal;60;1441139272;593004;124876456;99.53;0;104551592;25727668;20.51;72548404;48868820;399476
ip-10-234-134-85.us-west-1.compute.internal;60;1441139332;595660;124873800;99.53;0;104554916;25727664;20.51;70453392;50967824;1045956
ip-10-234-134-85.us-west-1.compute.internal;60;1441139392;584620;124884840;99.53;0;104559244;25727660;20.51;69253548;52172120;640720
ip-10-234-134-85.us-west-1.compute.internal;60;1441139452;603800;124865660;99.52;0;104532132;25727796;20.51;69462820;51934048;2454836
ip-10-234-134-85.us-west-1.compute.internal;60;1441139512;597308;124872152;99.52;0;104541576;25727788;20.51;69219012;52188956;2544028
ip-10-234-134-85.us-west-1.compute.internal;60;1441139572;577320;124892140;99.54;0;104549752;25727796;20.51;69772068;51644352;1295800
ip-10-234-134-85.us-west-1.compute.internal;60;1441139632;584296;124885164;99.53;0;104592204;25727796;20.51;70326748;51131968;1810276
ip-10-234-134-85.us-west-1.compute.internal;60;1441139692;594232;124875228;99.53;0;104603920;25727800;20.51;69709336;51760616;831732
ip-10-234-134-85.us-west-1.compute.internal;60;1441139752;598164;124871296;99.52;0;104662868;25727732;20.51;69279956;52249192;1161532
ip-10-234-134-85.us-west-1.compute.internal;60;1441139812;599304;124870156;99.52;0;104675924;25727740;20.51;69284428;52258620;1356144
ip-10-234-134-85.us-west-1.compute.internal;60;1441139872;600740;124868720;99.52;0;104681252;25727800;20.51;69289328;52258848;1682956
ip-10-234-134-85.us-west-1.compute.internal;60;1441139932;32013940;93455520;74.48;0;81757036;17328256;13.81;47765744;42463384;164132
ip-10-234-134-85.us-west-1.compute.internal;60;1441139992;31629948;93839512;74.79;0;82141832;17328240;13.81;47765840;42847996;153536
ip-10-234-134-85.us-west-1.compute.internal;60;1441140052;31236028;94233432;75.10;0;82535156;17328244;13.81;47766300;43240892;156964
ip-10-234-134-85.us-west-1.compute.internal;60;1441140112;30827020;94642440;75.43;0;82944700;17328216;13.81;47768240;43650420;161948
ip-10-234-134-85.us-west-1.compute.internal;60;1441140172;30395504;95073956;75.77;0;83375196;17328256;13.81;47769052;44080264;96816
ip-10-234-134-85.us-west-1.compute.internal;60;1441140232;29916448;95553012;76.16;0;83854460;17328256;13.81;47769224;44559084;192128
ip-10-234-134-85.us-west-1.compute.internal;60;1441140292;27283928;98185532;78.25;0;86492160;17328196;13.81;49471160;45491924;702532
ip-10-234-134-85.us-west-1.compute.internal;60;1441140352;23583772;101885688;81.20;0;90201408;17328256;13.81;51184276;47491324;415992
ip-10-234-134-85.us-west-1.compute.internal;60;1441140412;19329068;106140392;84.59;0;94451164;17328196;13.81;52429144;50496252;870836
ip-10-234-134-85.us-west-1.compute.internal;60;1441140472;15821288;109648172;87.39;0;97956980;17328256;13.81;53512008;52918060;1552260
ip-10-234-134-85.us-west-1.compute.internal;60;1441140532;12082300;113387160;90.37;0;101684724;17328248;13.81;55025000;55133404;1549860
ip-10-234-134-85.us-west-1.compute.internal;60;1441140592;17395388;108074072;86.14;0;104738268;8925020;7.11;39423824;65392308;120
ip-10-234-134-85.us-west-1.compute.internal;60;1441140652;577312;124892148;99.54;0;120353548;10457536;8.33;63501672;58235936;172
