# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-234-134-85.us-west-1.compute.internal;60;1441135672;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441135732;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441135792;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441135852;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441135912;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441135972;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136032;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136092;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136152;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136212;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136272;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136332;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136392;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136452;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136512;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136572;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136632;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136692;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136752;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136812;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136872;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136932;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441136992;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137052;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137112;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137172;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137232;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137292;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137352;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137412;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137472;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137532;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137592;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137652;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137712;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137772;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137832;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137892;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441137952;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138012;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138072;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138132;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138192;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138252;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138312;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138372;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138432;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138492;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138552;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138612;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138672;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138732;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138792;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138852;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138912;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441138972;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139032;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139092;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139152;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139212;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139272;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139332;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139392;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139452;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139512;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139572;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139632;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139692;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139752;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139812;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139872;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139932;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441139992;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140052;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140112;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140172;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140232;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140292;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140352;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140412;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140472;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140532;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140592;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140652;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140712;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140772;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140832;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140892;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441140952;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141012;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141072;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141132;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141192;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141252;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141312;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141372;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141432;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141492;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141552;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141612;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141672;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141732;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141792;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441141852;0.00;0.00
